ACCTID,ACCTTYPE,ACCTNAME,FIRSTNAME,SURNAME,DOB,ACCTCREATED,ACCTRISK,ADDRESS,ADDRESS_LAT,ADDRESS_LON,CATEGORY
501257,MAXI-SAVER,"Stevenson, Grant",Grant,Stevenson,1980-03-04T00:00:00,2015-12-22T00:00:00,LOW,BRISBANE,-27.4927762,152.97094526464087,CUSTOMER
501258,MAXI-SAVER,"Klein, Lori",Lori,Klein,1975-10-19T00:00:00,2018-06-19T00:00:00,LOW,BRISBANE,-27.4839591,153.0982419,CUSTOMER
501259,BUSINESS,"Morse, Stephen",Stephen,Morse,1978-02-18T00:00:00,2016-07-15T00:00:00,MEDIUM,BRISBANE,-27.4453884,153.0888843,CUSTOMER
501260,SAVINGS,"Smith, Ethan",Ethan,Smith,1979-03-18T00:00:00,2016-12-05T00:00:00,LOW,BRISBANE,-27.51645174118986,152.9992572145037,CUSTOMER
501261,BUSINESS,"Ortega, Brandon",Brandon,Ortega,1976-03-30T00:00:00,2017-04-23T00:00:00,MEDIUM,BRISBANE,-27.4713585,153.0625273,CUSTOMER
501262,CREDIT,"Myers, Robert",Robert,Myers,1990-06-26T00:00:00,2019-07-17T00:00:00,MEDIUM,BRISBANE,-27.4312098,153.0271827,CUSTOMER
501263,SAVINGS,"Richard, Troy",Troy,Richard,1987-06-20T00:00:00,2019-09-20T00:00:00,MEDIUM,BRISBANE,-27.3980933,152.9914128,CUSTOMER
501264,SAVINGS,"Fisher, Brandon",Brandon,Fisher,1982-08-27T00:00:00,2018-10-02T00:00:00,LOW,BRISBANE,-27.4281304,153.0675800636463,CUSTOMER
501265,MAXI-SAVER,"Brown, Joanna",Joanna,Brown,1986-08-03T00:00:00,2015-01-20T00:00:00,LOW,BRISBANE,-27.4819154,153.0028589411899,CUSTOMER
501266,CREDIT,"Conley, Randy",Randy,Conley,1967-01-16T00:00:00,2018-03-03T00:00:00,LOW,BRISBANE,-27.4400224,153.0785156,CUSTOMER
501267,MAXI-SAVER,"Nguyen, Sonya",Sonya,Nguyen,1957-09-19T00:00:00,2018-07-06T00:00:00,LOW,BRISBANE,-27.51524505,153.02327126870424,CUSTOMER
501268,SAVINGS,"Moore, Victor",Victor,Moore,1973-02-07T00:00:00,2017-06-30T00:00:00,LOW,BRISBANE,-27.50706645,153.04146775,CUSTOMER
501269,SAVINGS,"Daniels, Tammy",Tammy,Daniels,1973-02-16T00:00:00,2018-04-29T00:00:00,MEDIUM,BRISBANE,-27.5000701,152.9612426,CUSTOMER
501270,SAVINGS,"Sanchez, Bryan",Bryan,Sanchez,1984-10-17T00:00:00,2017-07-28T00:00:00,MEDIUM,BRISBANE,-27.4367051,153.0154817,CUSTOMER
501271,SAVINGS,"Long, Robin",Robin,Long,1963-04-28T00:00:00,2019-12-14T00:00:00,LOW,BRISBANE,-27.50593275,152.99622996650407,CUSTOMER
501272,MAXI-SAVER,"Harris, Daniel",Daniel,Harris,1978-07-11T00:00:00,2017-08-27T00:00:00,LOW,BRISBANE,-27.3947095,152.978925,CUSTOMER
501273,SAVINGS,"Taylor, Melissa",Melissa,Taylor,1984-06-27T00:00:00,2015-02-13T00:00:00,LOW,BRISBANE,-27.4753409,153.0562406,CUSTOMER
501274,BUSINESS,"Baxter, Robert",Robert,Baxter,1963-07-21T00:00:00,2015-04-30T00:00:00,LOW,BRISBANE,-27.4716354,153.059705,CUSTOMER
501275,BUSINESS,"Gregory, Thomas",Thomas,Gregory,1991-11-15T00:00:00,2018-09-14T00:00:00,LOW,BRISBANE,-27.5344484,152.9653727,CUSTOMER
501276,SAVINGS,"Anderson, William",William,Anderson,1966-02-16T00:00:00,2018-06-05T00:00:00,LOW,BRISBANE,-27.43798865,153.02296866651545,CUSTOMER
501277,MAXI-SAVER,"Taylor, Jeffrey",Jeffrey,Taylor,1961-01-09T00:00:00,2015-06-25T00:00:00,MEDIUM,BRISBANE,-27.3953038,153.10170576105247,CUSTOMER
501278,BUSINESS,"Hill, Glenn",Glenn,Hill,1975-02-27T00:00:00,2018-02-13T00:00:00,LOW,BRISBANE,-27.47350445,153.00821494818604,CUSTOMER
501320,MAXI-SAVER,"Bird, Brittany",Brittany,Bird,1958-07-31T00:00:00,2015-09-24T00:00:00,LOW,BRISBANE,-27.5376076,153.0265932,CUSTOMER
501321,SAVINGS,"Ward, Jason",Jason,Ward,1991-06-23T00:00:00,2015-11-06T00:00:00,LOW,BRISBANE,-27.5051155,152.9648551,CUSTOMER
501322,SAVINGS,"Gallegos, Eric",Eric,Gallegos,1963-06-08T00:00:00,2018-05-07T00:00:00,MEDIUM,BRISBANE,-27.464221,153.0074683,CUSTOMER
501323,SAVINGS,"Wheeler, Lee",Lee,Wheeler,1973-09-19T00:00:00,2017-12-01T00:00:00,LOW,BRISBANE,-27.5126044,152.9714677,CUSTOMER
501324,SAVINGS,"Mann, Jennifer",Jennifer,Mann,1961-01-18T00:00:00,2020-02-08T00:00:00,LOW,BRISBANE,-27.4563757,152.9832436,CUSTOMER
501325,BUSINESS,"Walton, Whitney",Whitney,Walton,1972-02-03T00:00:00,2015-03-14T00:00:00,HIGH,BRISBANE,-27.5306979,153.0614393,CUSTOMER
501326,SAVINGS,"Clark, Sharon",Sharon,Clark,1981-12-18T00:00:00,2019-03-12T00:00:00,LOW,BRISBANE,-27.5276891,153.062508,CUSTOMER
501327,MAXI-SAVER,"Graves, Ariana",Ariana,Graves,1970-06-30T00:00:00,2019-08-09T00:00:00,HIGH,BRISBANE,-27.475756607323778,152.96382504669955,CUSTOMER
501328,CREDIT,"Sanchez, Morgan",Morgan,Sanchez,1971-06-22T00:00:00,2017-07-05T00:00:00,LOW,BRISBANE,-27.439946232331327,153.050415376581,CUSTOMER
501329,SAVINGS,"Beck, Ashley",Ashley,Beck,1976-04-20T00:00:00,2017-12-27T00:00:00,LOW,BRISBANE,-27.4374953,153.050249,CUSTOMER
501330,CREDIT,"Sanders, Katherine",Katherine,Sanders,1961-06-26T00:00:00,2016-07-28T00:00:00,LOW,BRISBANE,-27.48437918441642,152.95717279630722,CUSTOMER
501331,CREDIT,"Peterson, Wanda",Wanda,Peterson,1980-03-24T00:00:00,2019-11-29T00:00:00,LOW,BRISBANE,-27.4355357,153.0381643,CUSTOMER
501332,SAVINGS,"Day, Michael",Michael,Day,1991-12-18T00:00:00,2014-11-08T00:00:00,LOW,BRISBANE,-27.4911678,153.0242596,CUSTOMER
501333,SAVINGS,"Murphy, Judith",Judith,Murphy,1958-11-14T00:00:00,2016-01-10T00:00:00,MEDIUM,BRISBANE,-27.4175168,153.08297752522674,CUSTOMER
501334,SAVINGS,"Cain, Deborah",Deborah,Cain,1966-09-06T00:00:00,2020-02-01T00:00:00,LOW,BRISBANE,-27.397509499999998,153.09766056122896,CUSTOMER
501335,BUSINESS,"Romero, Nicole",Nicole,Romero,1965-05-13T00:00:00,2016-12-26T00:00:00,MEDIUM,BRISBANE,-27.4438954,152.9922911,CUSTOMER
501336,SAVINGS,"Cameron, Allen",Allen,Cameron,1958-09-27T00:00:00,2019-05-18T00:00:00,LOW,BRISBANE,-27.4416815,153.09143213828094,CUSTOMER
501337,MAXI-SAVER,"Taylor, Amanda",Amanda,Taylor,1964-07-22T00:00:00,2015-09-28T00:00:00,LOW,BRISBANE,-27.4846525,153.0590185,CUSTOMER
501338,MAXI-SAVER,"Hess, Scott",Scott,Hess,1980-12-25T00:00:00,2015-07-31T00:00:00,LOW,BRISBANE,-27.4838558,152.9775262,CUSTOMER
501339,MAXI-SAVER,"Olsen, Derek",Derek,Olsen,1986-04-07T00:00:00,2015-06-29T00:00:00,LOW,BRISBANE,-27.498186349999997,152.98464066105845,CUSTOMER
501340,BUSINESS,"Snyder, Devin",Devin,Snyder,1967-02-04T00:00:00,2018-10-03T00:00:00,LOW,BRISBANE,-27.5322558,152.9539195,CUSTOMER
501341,SAVINGS,"Turner, Desiree",Desiree,Turner,1966-08-29T00:00:00,2019-12-01T00:00:00,MEDIUM,BRISBANE,-27.452613149999998,153.04093616519268,CUSTOMER
501342,SAVINGS,"Fleming, Alejandra",Alejandra,Fleming,1968-05-31T00:00:00,2015-12-17T00:00:00,MEDIUM,BRISBANE,-27.5105912,153.0926065,CUSTOMER
501343,SAVINGS,"Lutz, William",William,Lutz,1990-11-20T00:00:00,2017-10-04T00:00:00,LOW,BRISBANE,-27.4027378,153.0212403,CUSTOMER
501344,BUSINESS,"Pittman, Regina",Regina,Pittman,1959-03-15T00:00:00,2018-09-27T00:00:00,LOW,BRISBANE,-27.4965952,152.9547978,CUSTOMER
501345,BUSINESS,"Madden, Tony",Tony,Madden,1960-01-31T00:00:00,2016-09-14T00:00:00,LOW,BRISBANE,-27.4768578,153.0997248,CUSTOMER
501346,BUSINESS,"Walker, Jason",Jason,Walker,1982-07-25T00:00:00,2014-09-25T00:00:00,MEDIUM,BRISBANE,-27.4705808,153.0148951,CUSTOMER
501347,BUSINESS,"Quinn, Douglas",Douglas,Quinn,1979-11-13T00:00:00,2018-01-15T00:00:00,LOW,BRISBANE,-27.45268295,153.0204208469549,CUSTOMER
501348,SAVINGS,"Vasquez, Brittany",Brittany,Vasquez,1961-06-20T00:00:00,2017-01-18T00:00:00,LOW,BRISBANE,-27.4994144,153.0742391,CUSTOMER
501349,SAVINGS,"Riley, George",George,Riley,1980-01-16T00:00:00,2016-12-29T00:00:00,LOW,BRISBANE,-27.4441529,153.0634582,CUSTOMER
501350,SAVINGS,"Gillespie, Brittany",Brittany,Gillespie,1983-12-30T00:00:00,2017-09-27T00:00:00,HIGH,BRISBANE,-27.4199483,153.0645584,CUSTOMER
501351,SAVINGS,"Watts, Christina",Christina,Watts,1980-06-16T00:00:00,2019-01-03T00:00:00,LOW,BRISBANE,-27.4540131,153.0569151,CUSTOMER
501352,CREDIT,"Wilcox, John",John,Wilcox,1976-04-16T00:00:00,2017-02-12T00:00:00,LOW,BRISBANE,-27.503298100000002,153.03156059065327,CUSTOMER
501353,CREDIT,"Murray, Michael",Michael,Murray,1972-10-28T00:00:00,2018-05-06T00:00:00,MEDIUM,BRISBANE,-27.405862066315613,153.07944732114035,CUSTOMER
501354,SAVINGS,"Davis, Melanie",Melanie,Davis,1960-03-01T00:00:00,2017-09-09T00:00:00,LOW,BRISBANE,-27.4100238,153.0478599,CUSTOMER
501355,BUSINESS,"Gibson, Todd",Todd,Gibson,1977-03-20T00:00:00,2017-08-03T00:00:00,LOW,BRISBANE,-27.4344139,153.0801587,CUSTOMER
501356,SAVINGS,"Robbins, Nicole",Nicole,Robbins,1984-11-12T00:00:00,2017-12-24T00:00:00,LOW,BRISBANE,-27.4777011,153.0373548,CUSTOMER
501357,BUSINESS,"Lewis, Teresa",Teresa,Lewis,1987-11-22T00:00:00,2014-12-19T00:00:00,LOW,BRISBANE,-27.51792305,152.9979801339651,CUSTOMER
501358,MAXI-SAVER,"Juarez, Rebecca",Rebecca,Juarez,1959-04-12T00:00:00,2019-06-21T00:00:00,HIGH,BRISBANE,-27.3932006,153.0552639,CUSTOMER
501359,SAVINGS,"Farmer, Angela",Angela,Farmer,1964-06-18T00:00:00,2015-10-01T00:00:00,MEDIUM,BRISBANE,-27.4968953,153.04296190772936,CUSTOMER
501360,MAXI-SAVER,"Shelton, Scott",Scott,Shelton,1985-11-16T00:00:00,2018-02-02T00:00:00,LOW,BRISBANE,-27.4864925,153.00208944940027,CUSTOMER
501361,BUSINESS,"Nelson, Dana",Dana,Nelson,1969-03-10T00:00:00,2018-11-20T00:00:00,LOW,BRISBANE,-27.5431967,153.0060097,CUSTOMER
501362,SAVINGS,"Harrington, Jacqueline",Jacqueline,Harrington,1981-05-25T00:00:00,2019-07-06T00:00:00,LOW,BRISBANE,-27.4390391,152.9905307,CUSTOMER
501363,CREDIT,"Brown, Susan",Susan,Brown,1975-03-31T00:00:00,2018-07-22T00:00:00,LOW,BRISBANE,-27.48977445,153.01330805,CUSTOMER
501364,BUSINESS,"Ramos, Aaron",Aaron,Ramos,1961-02-10T00:00:00,2015-09-25T00:00:00,LOW,BRISBANE,-27.4880324,153.0557039,CUSTOMER
501365,SAVINGS,"Brown, Ryan",Ryan,Brown,1982-04-21T00:00:00,2015-09-06T00:00:00,MEDIUM,BRISBANE,-27.4618404,153.0500515,CUSTOMER
501366,SAVINGS,"Richardson, Christopher",Christopher,Richardson,1978-10-26T00:00:00,2019-10-29T00:00:00,LOW,BRISBANE,-27.4346526,153.0286949,CUSTOMER
501367,BUSINESS,"Jackson, Ryan",Ryan,Jackson,1978-03-20T00:00:00,2015-02-08T00:00:00,LOW,BRISBANE,-27.5136817,152.9680571,CUSTOMER
501368,CREDIT,"Hodges, Michael",Michael,Hodges,1968-04-22T00:00:00,2018-12-29T00:00:00,HIGH,BRISBANE,-27.4550512,153.0676862,CUSTOMER
501369,SAVINGS,"Martinez, Aaron",Aaron,Martinez,1966-07-14T00:00:00,2019-01-31T00:00:00,MEDIUM,BRISBANE,-27.5367537,153.0531948,CUSTOMER
501370,CREDIT,"Francis, Reginald",Reginald,Francis,1986-05-14T00:00:00,2018-08-28T00:00:00,LOW,BRISBANE,-27.416227926766506,153.0005081703663,CUSTOMER
501371,SAVINGS,"Brown, Amber",Amber,Brown,1962-05-28T00:00:00,2014-11-18T00:00:00,MEDIUM,BRISBANE,-27.4152672,153.0180446,CUSTOMER
501372,SAVINGS,"Berg, Kathleen",Kathleen,Berg,1960-05-16T00:00:00,2016-12-12T00:00:00,LOW,BRISBANE,-27.5318024,153.04430922375246,CUSTOMER
501373,BUSINESS,"Murphy, Paul",Paul,Murphy,1966-04-12T00:00:00,2016-08-07T00:00:00,LOW,BRISBANE,-27.401876604898554,153.0772113904787,CUSTOMER
501374,BUSINESS,"Alvarez, Charles",Charles,Alvarez,1990-07-05T00:00:00,2016-09-13T00:00:00,MEDIUM,BRISBANE,-27.5375169,153.0820814,CUSTOMER
501375,MAXI-SAVER,"Foster, Jason",Jason,Foster,1968-04-04T00:00:00,2019-07-06T00:00:00,LOW,BRISBANE,-27.4447343,153.07526431771728,CUSTOMER
501376,MAXI-SAVER,"Dawson, Amanda",Amanda,Dawson,1977-03-10T00:00:00,2014-12-07T00:00:00,LOW,BRISBANE,-27.468785,153.0723535,CUSTOMER
501377,CREDIT,"Wilkerson, Bethany",Bethany,Wilkerson,1973-05-31T00:00:00,2018-10-03T00:00:00,LOW,BRISBANE,-27.475131342911414,152.9682264865329,CUSTOMER
501378,CREDIT,"Diaz, Ryan",Ryan,Diaz,1967-01-08T00:00:00,2016-04-23T00:00:00,LOW,BRISBANE,-27.472720199999998,153.10138458591518,CUSTOMER
501379,MAXI-SAVER,"Mcdonald, Lindsay",Lindsay,Mcdonald,1977-03-05T00:00:00,2016-02-16T00:00:00,LOW,BRISBANE,-27.4709869,153.0366959,CUSTOMER
501380,BUSINESS,"Moore, Christine",Christine,Moore,1969-03-05T00:00:00,2019-10-13T00:00:00,MEDIUM,BRISBANE,-27.4483491,153.0342626,CUSTOMER
501381,SAVINGS,"Harris, Renee",Renee,Harris,1983-11-01T00:00:00,2018-10-09T00:00:00,LOW,BRISBANE,-27.533617,152.9995341,CUSTOMER
501382,SAVINGS,"Hunter, Nancy",Nancy,Hunter,1982-08-17T00:00:00,2014-09-02T00:00:00,LOW,BRISBANE,-27.4736276,152.9550888,CUSTOMER
501383,SAVINGS,"Coffey, Julie",Julie,Coffey,1970-03-04T00:00:00,2019-02-28T00:00:00,MEDIUM,BRISBANE,-27.534360057971192,152.99400133253658,CUSTOMER
501384,MAXI-SAVER,"Ellis, Marcus",Marcus,Ellis,1979-09-30T00:00:00,2018-03-03T00:00:00,MEDIUM,BRISBANE,-27.472720199999998,153.10138458591518,CUSTOMER
501385,SAVINGS,"Willis, David",David,Willis,1987-01-17T00:00:00,2017-10-23T00:00:00,LOW,BRISBANE,-27.4652481,152.9670713,CUSTOMER
501386,SAVINGS,"Andrews, Patricia",Patricia,Andrews,1989-04-23T00:00:00,2018-03-14T00:00:00,MEDIUM,BRISBANE,-27.4495374,153.0857085,CUSTOMER
501387,BUSINESS,"Jensen, Patricia",Patricia,Jensen,1989-06-04T00:00:00,2017-02-11T00:00:00,LOW,BRISBANE,-27.453922251872562,153.02394344371814,CUSTOMER
501388,SAVINGS,"Cummings, Melanie",Melanie,Cummings,1986-12-16T00:00:00,2018-01-19T00:00:00,LOW,BRISBANE,-27.4020257,153.0348309,CUSTOMER
501389,SAVINGS,"Travis, Jennifer",Jennifer,Travis,1986-10-13T00:00:00,2017-10-06T00:00:00,LOW,BRISBANE,-27.508127,153.0535901,CUSTOMER
501390,SAVINGS,"Berry, Hannah",Hannah,Berry,1978-06-19T00:00:00,2017-08-20T00:00:00,LOW,BRISBANE,-27.4355219,152.9886847,CUSTOMER
501391,SAVINGS,"Turner, Bradley",Bradley,Turner,1972-08-26T00:00:00,2020-01-23T00:00:00,HIGH,BRISBANE,-27.48897075,153.02331095674123,CUSTOMER
501392,SAVINGS,"Curry, Raven",Raven,Curry,1981-08-18T00:00:00,2016-06-30T00:00:00,LOW,BRISBANE,-27.485304910054644,153.03557284792203,CUSTOMER
501393,SAVINGS,"Glenn, Gary",Gary,Glenn,1966-09-24T00:00:00,2015-12-07T00:00:00,LOW,BRISBANE,-27.4399671,153.062694,CUSTOMER
501394,SAVINGS,"Johnson, Julie",Julie,Johnson,1975-12-17T00:00:00,2015-11-21T00:00:00,LOW,BRISBANE,-27.5353181,153.0142685,CUSTOMER
501395,CREDIT,"Guzman, Peggy",Peggy,Guzman,1972-04-16T00:00:00,2015-06-17T00:00:00,LOW,BRISBANE,-27.420654,153.0343891,CUSTOMER
501396,BUSINESS,"Bailey, Kyle",Kyle,Bailey,1961-11-30T00:00:00,2018-03-22T00:00:00,MEDIUM,BRISBANE,-27.4096373,152.9617275,CUSTOMER
501397,SAVINGS,"Murphy, Christian",Christian,Murphy,1987-03-24T00:00:00,2015-11-07T00:00:00,MEDIUM,BRISBANE,-27.4126013,153.0107038,CUSTOMER
501398,CREDIT,"Maxwell, Taylor",Taylor,Maxwell,1983-07-19T00:00:00,2015-12-02T00:00:00,MEDIUM,BRISBANE,-27.4904668,152.98530937142854,CUSTOMER
501399,BUSINESS,"Tran, Tammy",Tammy,Tran,1962-06-18T00:00:00,2017-05-27T00:00:00,MEDIUM,BRISBANE,-27.3940254,153.0484837,CUSTOMER
501279,BUSINESS,"Lee, Rachel",Rachel,Lee,1959-11-06T00:00:00,2015-09-08T00:00:00,LOW,BRISBANE,-27.4765885,153.0419552,CUSTOMER
501280,SAVINGS,"Gutierrez, Allen",Allen,Gutierrez,1973-10-24T00:00:00,2019-03-24T00:00:00,LOW,BRISBANE,-27.41162895,153.0001560460658,CUSTOMER
501281,CREDIT,"Turner, George",George,Turner,1960-09-27T00:00:00,2016-12-12T00:00:00,LOW,BRISBANE,-27.4233047,153.0103997,CUSTOMER
501282,CREDIT,"Fernandez, Jacqueline",Jacqueline,Fernandez,1982-10-31T00:00:00,2016-01-14T00:00:00,HIGH,BRISBANE,-27.499053,152.98701492410186,CUSTOMER
501283,CREDIT,"Moreno, Amy",Amy,Moreno,1983-05-22T00:00:00,2018-07-21T00:00:00,LOW,BRISBANE,-27.430078199999997,153.04928473204362,CUSTOMER
501284,CREDIT,"Cannon, Shannon",Shannon,Cannon,1989-05-21T00:00:00,2015-04-22T00:00:00,LOW,BRISBANE,-27.5114515,153.0695093,CUSTOMER
501285,BUSINESS,"King, Michael",Michael,King,1989-05-06T00:00:00,2019-04-25T00:00:00,LOW,BRISBANE,-27.437024,153.0549771,CUSTOMER
501286,SAVINGS,"Brown, Jeffrey",Jeffrey,Brown,1975-04-20T00:00:00,2016-11-29T00:00:00,MEDIUM,BRISBANE,-27.505879081434745,153.0135235711035,CUSTOMER
501287,SAVINGS,"Andrade, Rachel",Rachel,Andrade,1980-01-13T00:00:00,2019-04-20T00:00:00,LOW,BRISBANE,-27.4814443,153.0433485,CUSTOMER
501288,SAVINGS,"Monroe, Jessica",Jessica,Monroe,1967-06-06T00:00:00,2016-11-21T00:00:00,MEDIUM,BRISBANE,-27.3961265,153.0037382,CUSTOMER
501289,SAVINGS,"Wilson, Taylor",Taylor,Wilson,1971-08-28T00:00:00,2018-11-30T00:00:00,LOW,BRISBANE,-27.5244464,153.0435888,CUSTOMER
501290,CREDIT,"Miller, Brian",Brian,Miller,1958-05-11T00:00:00,2015-02-15T00:00:00,LOW,BRISBANE,-27.490256,152.9923333936505,CUSTOMER
501291,SAVINGS,"Carrillo, Crystal",Crystal,Carrillo,1981-03-07T00:00:00,2018-02-14T00:00:00,HIGH,BRISBANE,-27.4423721,153.0198596,CUSTOMER
501165,BUSINESS,"Pace, Dana",Dana,Pace,1957-05-20T00:00:00,2020-02-05T00:00:00,LOW,BRISBANE,-27.4977525,153.0948837,CUSTOMER
501166,MAXI-SAVER,"Gentry, Allen",Allen,Gentry,1967-01-23T00:00:00,2017-10-24T00:00:00,LOW,BRISBANE,-27.4468834,152.9679261152687,CUSTOMER
501167,MAXI-SAVER,"Newton, Laura",Laura,Newton,1969-01-14T00:00:00,2018-01-17T00:00:00,LOW,BRISBANE,-27.4958555,153.0514527105907,CUSTOMER
501168,SAVINGS,"Torres, Stephanie",Stephanie,Torres,1980-09-09T00:00:00,2016-09-05T00:00:00,LOW,BRISBANE,-27.5170429,152.9734282,CUSTOMER
501169,BUSINESS,"Thompson, Corey",Corey,Thompson,1963-05-24T00:00:00,2016-05-31T00:00:00,LOW,BRISBANE,-27.49741805,153.01316955983583,CUSTOMER
501170,MAXI-SAVER,"Wilson, Holly",Holly,Wilson,1973-12-05T00:00:00,2018-07-19T00:00:00,LOW,BRISBANE,-27.470238350000002,153.0555547754601,CUSTOMER
501171,SAVINGS,"Morris, Lori",Lori,Morris,1982-03-04T00:00:00,2016-10-26T00:00:00,LOW,BRISBANE,-27.5140488,153.0399495,CUSTOMER
501172,SAVINGS,"Norris, Lisa",Lisa,Norris,1980-08-18T00:00:00,2017-10-15T00:00:00,LOW,BRISBANE,-27.49701975,152.9652234938792,CUSTOMER
501173,BUSINESS,"Padilla, Dorothy",Dorothy,Padilla,1972-01-28T00:00:00,2014-12-27T00:00:00,MEDIUM,BRISBANE,-27.4879266,153.0236132,CUSTOMER
501174,SAVINGS,"Martinez, Ashley",Ashley,Martinez,1974-06-27T00:00:00,2018-11-11T00:00:00,LOW,BRISBANE,-27.4039456,153.0111391,CUSTOMER
501175,SAVINGS,"Ho, Emily",Emily,Ho,1989-01-23T00:00:00,2017-12-30T00:00:00,LOW,BRISBANE,-27.436014,153.0572902,CUSTOMER
501176,BUSINESS,"Mejia, Cole",Cole,Mejia,1981-08-06T00:00:00,2018-05-12T00:00:00,LOW,BRISBANE,-27.464321486578125,153.02744066674111,CUSTOMER
501177,SAVINGS,"Reed, Robert",Robert,Reed,1973-11-17T00:00:00,2016-06-29T00:00:00,HIGH,BRISBANE,-27.4447343,153.07526431771728,CUSTOMER
501178,SAVINGS,"Preston, Stacy",Stacy,Preston,1964-06-14T00:00:00,2019-09-05T00:00:00,HIGH,BRISBANE,-27.4264369,153.0395153,CUSTOMER
501179,SAVINGS,"Wilkerson, Stephanie",Stephanie,Wilkerson,1979-02-26T00:00:00,2015-02-10T00:00:00,LOW,BRISBANE,-27.394371524066383,152.96701715869003,CUSTOMER
501180,MAXI-SAVER,"Jensen, Angie",Angie,Jensen,1962-12-03T00:00:00,2018-07-06T00:00:00,LOW,BRISBANE,-27.408901649999997,153.0612973478809,CUSTOMER
501181,SAVINGS,"Raymond, Kathleen",Kathleen,Raymond,1969-07-18T00:00:00,2014-09-02T00:00:00,LOW,BRISBANE,-27.408692350000003,153.04016440331554,CUSTOMER
501182,SAVINGS,"Brown, Patricia",Patricia,Brown,1974-04-02T00:00:00,2018-09-28T00:00:00,LOW,BRISBANE,-27.4345553,153.0078027,CUSTOMER
501183,CREDIT,"Wright, William",William,Wright,1966-09-06T00:00:00,2015-05-31T00:00:00,LOW,BRISBANE,-27.4228851,153.0133292,CUSTOMER
501184,BUSINESS,"Jones, Sierra",Sierra,Jones,1961-01-24T00:00:00,2018-04-18T00:00:00,LOW,BRISBANE,-27.4529419,153.0548528,CUSTOMER
501185,CREDIT,"Yoder, Kim",Kim,Yoder,1991-08-23T00:00:00,2018-01-17T00:00:00,MEDIUM,BRISBANE,-27.4051642,152.9567864,CUSTOMER
501186,SAVINGS,"Wallace, Edward",Edward,Wallace,1977-07-09T00:00:00,2016-10-25T00:00:00,LOW,BRISBANE,-27.535445600000003,153.0001096013587,CUSTOMER
501187,MAXI-SAVER,"Hall, David",David,Hall,1987-11-09T00:00:00,2018-05-02T00:00:00,LOW,BRISBANE,-27.398467560070014,152.95707487094504,CUSTOMER
501188,SAVINGS,"Cole, Stephanie",Stephanie,Cole,1973-08-05T00:00:00,2016-08-25T00:00:00,MEDIUM,BRISBANE,-27.4519798,153.085714,CUSTOMER
501189,BUSINESS,"Harrington, Nicole",Nicole,Harrington,1982-01-17T00:00:00,2015-09-05T00:00:00,MEDIUM,BRISBANE,-27.4327464,153.0310336,CUSTOMER
501190,CREDIT,"Garner, Samantha",Samantha,Garner,1975-02-18T00:00:00,2017-09-14T00:00:00,LOW,BRISBANE,-27.5332133,153.0253184,CUSTOMER
501191,CREDIT,"Moore, Jesse",Jesse,Moore,1961-10-14T00:00:00,2018-07-05T00:00:00,LOW,BRISBANE,-27.5217789,152.9873167,CUSTOMER
501192,CREDIT,"Moon, Cody",Cody,Moon,1970-08-20T00:00:00,2018-06-27T00:00:00,LOW,BRISBANE,-27.4128366,153.0544415,CUSTOMER
501193,SAVINGS,"Lamb, David",David,Lamb,1981-08-18T00:00:00,2016-11-06T00:00:00,MEDIUM,BRISBANE,-27.3986772,153.0974576,CUSTOMER
501194,SAVINGS,"Jordan, Cheryl",Cheryl,Jordan,1958-04-02T00:00:00,2018-03-15T00:00:00,LOW,BRISBANE,-27.45268295,153.0204208469549,CUSTOMER
501195,BUSINESS,"Rivera, Anna",Anna,Rivera,1959-08-11T00:00:00,2014-12-22T00:00:00,LOW,BRISBANE,-27.4752898,153.0031479,CUSTOMER
501196,SAVINGS,"Campbell, David",David,Campbell,1970-11-02T00:00:00,2018-07-11T00:00:00,MEDIUM,BRISBANE,-27.4575494,153.0135511,CUSTOMER
501197,SAVINGS,"Davis, Victoria",Victoria,Davis,1991-06-26T00:00:00,2018-06-11T00:00:00,LOW,BRISBANE,-27.5340816,152.9662212,CUSTOMER
501198,CREDIT,"Beck, Rebecca",Rebecca,Beck,1982-09-28T00:00:00,2020-01-11T00:00:00,LOW,BRISBANE,-27.4784463,153.0085036231111,CUSTOMER
501199,BUSINESS,"Soto, Victoria",Victoria,Soto,1966-07-20T00:00:00,2015-08-23T00:00:00,MEDIUM,BRISBANE,-27.4512565,152.9546606,CUSTOMER
501200,BUSINESS,"Price, Shawn",Shawn,Price,1988-05-17T00:00:00,2017-03-20T00:00:00,MEDIUM,BRISBANE,-27.4551566,153.0334049,CUSTOMER
501201,SAVINGS,"Bennett, James",James,Bennett,1988-09-05T00:00:00,2016-06-28T00:00:00,LOW,BRISBANE,-27.5050049,153.0834063,CUSTOMER
501202,MAXI-SAVER,"Sims, Christine",Christine,Sims,1979-12-18T00:00:00,2016-12-08T00:00:00,MEDIUM,BRISBANE,-27.4632324,153.0690975,CUSTOMER
501203,SAVINGS,"Mccarty, Karen",Karen,Mccarty,1971-11-21T00:00:00,2019-03-10T00:00:00,MEDIUM,BRISBANE,-27.5067745,153.04914942287144,CUSTOMER
501204,SAVINGS,"Martin, Stephanie",Stephanie,Martin,1972-12-06T00:00:00,2016-06-26T00:00:00,LOW,BRISBANE,-27.5218317,152.9903302,CUSTOMER
